order_id,date,product_id,product_name,price,currency,category_id,category_name,subcategory_id,subcategory_name,store_id,store_name,city_id,city_name,country_id,country
BGJ-34985,03/09/2023,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
BGJ-34985,03/09/2023,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S001,FitGear Hub,NY,New York,US,United States
MTX-20752,11/04/2022,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
MTX-20752,11/04/2022,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
MTX-20752,11/04/2022,P004,Recumbent Cycler,599.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
MTX-20752,11/04/2022,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
VLX-98073,23/09/2023,P016,Heavy Duty Resistance Tubes,39.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
VLX-98073,23/09/2023,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
VLX-98073,23/09/2023,P015,FlexForce Band Kit,49.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
JYB-16494,28/12/2022,P008,AirRow Pro,1099.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
JYB-16494,28/12/2022,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S002,Muscle Mart,LA,Los Angeles,US,United States
WPD-80693,14/10/2022,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S001,FitGear Hub,NY,New York,US,United States
WPD-80693,14/10/2022,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
WPD-80693,14/10/2022,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S001,FitGear Hub,NY,New York,US,United States
PMW-30530,16/11/2020,P006,Compact Cross Trainer,549.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S004,Elite Gym Supply,LO,London,UK,United Kingdom
PMW-30530,16/11/2020,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S004,Elite Gym Supply,LO,London,UK,United Kingdom
PMW-30530,16/11/2020,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
PMW-30530,16/11/2020,P011,Adjustable Bench Pro,249.99,GBP,C02,Strength Training,SC06,Weight Benches,S004,Elite Gym Supply,LO,London,UK,United Kingdom
QYT-06920,23/09/2023,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S003,Strength Central,CH,Chicago,US,United States
QYT-06920,23/09/2023,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S003,Strength Central,CH,Chicago,US,United States
QYT-06920,23/09/2023,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
UMK-17582,27/10/2021,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
UMK-17582,27/10/2021,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
EMY-66702,28/06/2023,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S002,Muscle Mart,LA,Los Angeles,US,United States
EMY-66702,28/06/2023,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
EMY-66702,28/06/2023,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S002,Muscle Mart,LA,Los Angeles,US,United States
EMY-66702,28/06/2023,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S002,Muscle Mart,LA,Los Angeles,US,United States
EMY-66702,28/06/2023,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S002,Muscle Mart,LA,Los Angeles,US,United States
TBH-79762,29/09/2020,P012,Olympic Flat Bench,179.99,GBP,C02,Strength Training,SC06,Weight Benches,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TBH-79762,29/09/2020,P012,Olympic Flat Bench,179.99,GBP,C02,Strength Training,SC06,Weight Benches,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TBH-79762,29/09/2020,P004,Recumbent Cycler,599.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
TBH-79762,29/09/2020,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
YQZ-17451,30/10/2021,P013,Multi-Gym Station,1499.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QSL-52445,10/12/2023,P019,Pro Suspension Trainer,129.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S001,FitGear Hub,NY,New York,US,United States
QSL-52445,10/12/2023,P019,Pro Suspension Trainer,129.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S001,FitGear Hub,NY,New York,US,United States
ILU-84267,10/04/2021,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
ILU-84267,10/04/2021,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
ILU-84267,10/04/2021,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
HCP-92823,09/02/2021,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
HCP-92823,09/02/2021,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
HCP-92823,09/02/2021,P021,Recovery Roller Deluxe,39.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
HCP-92823,09/02/2021,P016,Heavy Duty Resistance Tubes,39.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
WRL-53882,05/05/2020,P007,AquaRow 500,899.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GCR-58257,08/07/2022,P021,Recovery Roller Deluxe,39.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GCR-58257,08/07/2022,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GCR-58257,08/07/2022,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GCR-58257,08/07/2022,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GCR-58257,08/07/2022,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
FYA-24370,28/11/2023,P013,Multi-Gym Station,1499.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
AQJ-97663,31/10/2023,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
AQJ-97663,31/10/2023,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
AQJ-97663,31/10/2023,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
SNN-19448,08/01/2021,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S002,Muscle Mart,LA,Los Angeles,US,United States
SNN-19448,08/01/2021,P003,SpinMaster Bike,799.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
SNN-19448,08/01/2021,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
FOT-21216,20/10/2021,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S003,Strength Central,CH,Chicago,US,United States
FOT-21216,20/10/2021,P014,Leg Press Machine,899.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
FOT-21216,20/10/2021,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
IWC-95596,21/06/2021,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S003,Strength Central,CH,Chicago,US,United States
IWC-95596,21/06/2021,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S003,Strength Central,CH,Chicago,US,United States
EBO-60356,07/07/2023,P022,Trigger Point Grid Roller,59.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S001,FitGear Hub,NY,New York,US,United States
EBO-60356,07/07/2023,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
EBO-60356,07/07/2023,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S001,FitGear Hub,NY,New York,US,United States
EBO-60356,07/07/2023,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
EBO-60356,07/07/2023,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
PID-24019,01/04/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S003,Strength Central,CH,Chicago,US,United States
PID-24019,01/04/2020,P005,Glide Elite Elliptical,999.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S003,Strength Central,CH,Chicago,US,United States
PID-24019,01/04/2020,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
PID-24019,01/04/2020,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
AEW-70099,10/07/2020,P013,Multi-Gym Station,1499.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
AEW-70099,10/07/2020,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
SSJ-67618,04/02/2020,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
QUW-95901,30/05/2021,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S004,Elite Gym Supply,LO,London,UK,United Kingdom
QUW-95901,30/05/2021,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
CQD-10691,30/09/2023,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
CQD-10691,30/09/2023,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
CQD-10691,30/09/2023,P019,Pro Suspension Trainer,129.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S003,Strength Central,CH,Chicago,US,United States
CQD-10691,30/09/2023,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
FGU-83934,16/03/2022,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S004,Elite Gym Supply,LO,London,UK,United Kingdom
FGU-83934,16/03/2022,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S004,Elite Gym Supply,LO,London,UK,United Kingdom
FGU-83934,16/03/2022,P024,Mini Percussion Massager,79.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S004,Elite Gym Supply,LO,London,UK,United Kingdom
OFK-69921,24/08/2021,P014,Leg Press Machine,899.99,USD,C02,Strength Training,SC07,Weight Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
OFK-69921,24/08/2021,P003,SpinMaster Bike,799.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
OFK-69921,24/08/2021,P008,AirRow Pro,1099.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
PUG-95627,18/01/2020,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
PUG-95627,18/01/2020,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
OBI-47532,20/08/2021,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
CNZ-36838,16/11/2023,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
CNZ-36838,16/11/2023,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S001,FitGear Hub,NY,New York,US,United States
CNZ-36838,16/11/2023,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
CNZ-36838,16/11/2023,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
SUF-72564,24/10/2020,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S001,FitGear Hub,NY,New York,US,United States
SUF-72564,24/10/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
SUF-72564,24/10/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
KFG-41692,19/08/2021,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
KFG-41692,19/08/2021,P016,Heavy Duty Resistance Tubes,39.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S004,Elite Gym Supply,LO,London,UK,United Kingdom
AFO-24519,01/06/2020,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
AFO-24519,01/06/2020,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
DFG-36192,07/10/2020,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S001,FitGear Hub,NY,New York,US,United States
DFG-36192,07/10/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
DFG-36192,07/10/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
ZVU-62848,24/04/2022,P004,Recumbent Cycler,599.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S004,Elite Gym Supply,LO,London,UK,United Kingdom
ZVU-62848,24/04/2022,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
ZVU-62848,24/04/2022,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
KNE-29939,18/02/2020,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
KNE-29939,18/02/2020,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
KNE-29939,18/02/2020,P020,Door Anchor Straps,24.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
BSQ-04554,12/12/2020,P019,Pro Suspension Trainer,129.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S002,Muscle Mart,LA,Los Angeles,US,United States
BSQ-04554,12/12/2020,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S002,Muscle Mart,LA,Los Angeles,US,United States
BSQ-04554,12/12/2020,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S002,Muscle Mart,LA,Los Angeles,US,United States
BSQ-04554,12/12/2020,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
MXK-44312,01/05/2023,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S002,Muscle Mart,LA,Los Angeles,US,United States
MXK-44312,01/05/2023,P017,Cast Iron Kettlebell 16kg,59.99,USD,C03,Functional Fitness,SC09,Kettlebells,S002,Muscle Mart,LA,Los Angeles,US,United States
CRJ-41510,10/05/2021,P007,AquaRow 500,899.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
CRJ-41510,10/05/2021,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S002,Muscle Mart,LA,Los Angeles,US,United States
CRJ-41510,10/05/2021,P011,Adjustable Bench Pro,249.99,USD,C02,Strength Training,SC06,Weight Benches,S002,Muscle Mart,LA,Los Angeles,US,United States
KUY-19673,27/02/2022,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
KUY-19673,27/02/2022,P007,AquaRow 500,899.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
QBZ-01570,17/07/2022,P023,PulseRelief Massage Gun,199.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S001,FitGear Hub,NY,New York,US,United States
QBZ-01570,17/07/2022,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
QBZ-01570,17/07/2022,P014,Leg Press Machine,899.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
QBZ-01570,17/07/2022,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
YVI-49738,18/11/2021,P023,PulseRelief Massage Gun,199.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S002,Muscle Mart,LA,Los Angeles,US,United States
YVI-49738,18/11/2021,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S002,Muscle Mart,LA,Los Angeles,US,United States
YXA-23103,06/04/2020,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
YXA-23103,06/04/2020,P015,FlexForce Band Kit,49.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
YXA-23103,06/04/2020,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
EJH-20475,14/09/2020,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S003,Strength Central,CH,Chicago,US,United States
EJH-20475,14/09/2020,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
EJH-20475,14/09/2020,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
EJH-20475,14/09/2020,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
EJH-20475,14/09/2020,P008,AirRow Pro,1099.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S003,Strength Central,CH,Chicago,US,United States
FSK-84105,16/07/2021,P016,Heavy Duty Resistance Tubes,39.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
FSK-84105,16/07/2021,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
CER-29297,16/08/2023,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GSW-73466,19/05/2020,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GSW-73466,19/05/2020,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GSW-73466,19/05/2020,P010,Cast Iron Plate Set,199.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
GSW-73466,19/05/2020,P015,FlexForce Band Kit,49.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
HRG-28313,10/03/2021,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
HRG-28313,10/03/2021,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
HRG-28313,10/03/2021,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S001,FitGear Hub,NY,New York,US,United States
HRG-28313,10/03/2021,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
HRG-28313,10/03/2021,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S001,FitGear Hub,NY,New York,US,United States
VWJ-74848,18/09/2021,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
VWJ-74848,18/09/2021,P021,Recovery Roller Deluxe,39.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
VWJ-74848,18/09/2021,P015,FlexForce Band Kit,49.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S004,Elite Gym Supply,LO,London,UK,United Kingdom
VWJ-74848,18/09/2021,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
VWJ-74848,18/09/2021,P020,Door Anchor Straps,24.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
MRW-63013,29/06/2020,P002,EconoTread,699.99,USD,C01,Cardio Equipment,SC01,Treadmills,S003,Strength Central,CH,Chicago,US,United States
MRW-63013,29/06/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S003,Strength Central,CH,Chicago,US,United States
UTD-92505,08/12/2020,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
UTD-92505,08/12/2020,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
UTD-92505,08/12/2020,P003,SpinMaster Bike,799.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S001,FitGear Hub,NY,New York,US,United States
UTD-92505,08/12/2020,P023,PulseRelief Massage Gun,199.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S001,FitGear Hub,NY,New York,US,United States
UTD-92505,08/12/2020,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S001,FitGear Hub,NY,New York,US,United States
IIK-71520,09/05/2021,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S001,FitGear Hub,NY,New York,US,United States
IIK-71520,09/05/2021,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S001,FitGear Hub,NY,New York,US,United States
IIK-71520,09/05/2021,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
KIU-15541,28/07/2023,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S001,FitGear Hub,NY,New York,US,United States
KIU-15541,28/07/2023,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
PDB-66184,02/07/2020,P009,PowerLift Dumbbell Set,299.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
YNF-06712,27/06/2022,P022,Trigger Point Grid Roller,59.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
YNF-06712,27/06/2022,P006,Compact Cross Trainer,549.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S004,Elite Gym Supply,LO,London,UK,United Kingdom
GYB-27480,31/03/2020,P011,Adjustable Bench Pro,249.99,GBP,C02,Strength Training,SC06,Weight Benches,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
